all_requests,computing_time,solver_status,solve_time,objective_value,all_emissions,slot_emissions,all_errors,slot_errors,iteration
32768,0.4193601608276367,4,0.0253,10928960.0,16660,[2100, 0, 14560, 0, 0],249,[126, 0, 123, 0, 0],9
32768,0.41031455993652344,4,0.0256,10928960.0,16660,[2100, 0, 14560, 0, 0],249,[126, 0, 123, 0, 0],10
65536,0.43608593940734863,4,0.0248,21841260.0,16660,[2100, 0, 14560, 0, 0],249,[126, 0, 123, 0, 0],1
65536,0.47202253341674805,4,0.0247,21841260.0,16660,[2100, 0, 14560, 0, 0],249,[126, 0, 123, 0, 0],2
65536,0.45549702644348145,4,0.0246,21841260.0,16660,[2100, 0, 14560, 0, 0],249,[126, 0, 123, 0, 0],3
65536,0.42566585540771484,4,0.0248,21841260.0,16660,[2100, 0, 14560, 0, 0],249,[126, 0, 123, 0, 0],4
65536,0.46660923957824707,4,0.0248,21841260.0,16660,[2100, 0, 14560, 0, 0],249,[126, 0, 123, 0, 0],5
65536,0.46610164642333984,4,0.0248,21841260.0,16660,[2100, 0, 14560, 0, 0],249,[126, 0, 123, 0, 0],6
65536,0.46608948707580566,4,0.0248,21841260.0,16660,[2100, 0, 14560, 0, 0],249,[126, 0, 123, 0, 0],7
65536,0.43822145462036133,4,0.025,21841260.0,16660,[2100, 0, 14560, 0, 0],249,[126, 0, 123, 0, 0],8
65536,0.4659874439239502,4,0.0248,21841260.0,16660,[2100, 0, 14560, 0, 0],249,[126, 0, 123, 0, 0],9
65536,0.4420969486236572,4,0.0252,21841260.0,16660,[2100, 0, 14560, 0, 0],249,[126, 0, 123, 0, 0],10
131072,0.4073021411895752,4,0.0246,43682520.0,16660,[2100, 0, 14560, 0, 0],249,[126, 0, 123, 0, 0],1
131072,0.4605259895324707,4,0.0244,43682520.0,16660,[2100, 0, 14560, 0, 0],249,[126, 0, 123, 0, 0],2
131072,0.4080531597137451,4,0.0246,43682520.0,16660,[2100, 0, 14560, 0, 0],249,[126, 0, 123, 0, 0],3
131072,0.463820219039917,4,0.0248,43682520.0,16660,[2100, 0, 14560, 0, 0],249,[126, 0, 123, 0, 0],4
131072,0.4663989543914795,4,0.0248,43682520.0,16660,[2100, 0, 14560, 0, 0],249,[126, 0, 123, 0, 0],5
131072,0.4647977352142334,4,0.0244,43682520.0,16660,[2100, 0, 14560, 0, 0],249,[126, 0, 123, 0, 0],6
131072,0.4643592834472656,4,0.0246,43682520.0,16660,[2100, 0, 14560, 0, 0],249,[126, 0, 123, 0, 0],7
131072,0.41813015937805176,4,0.0245,43682520.0,16660,[2100, 0, 14560, 0, 0],249,[126, 0, 123, 0, 0],8
131072,0.46357154846191406,4,0.0244,43682520.0,16660,[2100, 0, 14560, 0, 0],249,[126, 0, 123, 0, 0],9
131072,0.4355936050415039,4,0.0246,43682520.0,16660,[2100, 0, 14560, 0, 0],249,[126, 0, 123, 0, 0],10
