all_requests,computing_time,solver_status,solve_time,objective_value,all_emissions,slot_emissions,all_errors,slot_errors,iteration
4096,0.4583885669708252,4,0.0205,1374320.0,16760,[2600, 0, 14160, 0],249,[156, 0, 93, 0],9
4096,0.46064209938049316,4,0.0208,1374320.0,16760,[2600, 0, 14160, 0],249,[156, 0, 93, 0],10
8192,0.45677995681762695,4,0.0209,2748640.0,16760,[2600, 0, 14160, 0],249,[156, 0, 93, 0],1
8192,0.4046025276184082,4,0.0206,2748640.0,16760,[2600, 0, 14160, 0],249,[156, 0, 93, 0],2
8192,0.45837950706481934,4,0.0205,2748640.0,16760,[2600, 0, 14160, 0],249,[156, 0, 93, 0],3
8192,0.46138477325439453,4,0.0206,2748640.0,16760,[2600, 0, 14160, 0],249,[156, 0, 93, 0],4
8192,0.4566032886505127,4,0.0205,2748640.0,16760,[2600, 0, 14160, 0],249,[156, 0, 93, 0],5
8192,0.4015519618988037,4,0.0204,2748640.0,16760,[2600, 0, 14160, 0],249,[156, 0, 93, 0],6
8192,0.4529845714569092,4,0.0205,2748640.0,16760,[2600, 0, 14160, 0],249,[156, 0, 93, 0],7
8192,0.4284651279449463,4,0.0205,2748640.0,16760,[2600, 0, 14160, 0],249,[156, 0, 93, 0],8
8192,0.46499085426330566,4,0.0205,2748640.0,16760,[2600, 0, 14160, 0],249,[156, 0, 93, 0],9
8192,0.4616236686706543,4,0.0206,2748640.0,16760,[2600, 0, 14160, 0],249,[156, 0, 93, 0],10
16384,0.4364640712738037,4,0.0205,5497280.0,16760,[2600, 0, 14160, 0],249,[156, 0, 93, 0],1
16384,0.42717838287353516,4,0.0206,5497280.0,16760,[2600, 0, 14160, 0],249,[156, 0, 93, 0],2
16384,0.45949244499206543,4,0.0204,5497280.0,16760,[2600, 0, 14160, 0],249,[156, 0, 93, 0],3
16384,0.45815181732177734,4,0.0207,5497280.0,16760,[2600, 0, 14160, 0],249,[156, 0, 93, 0],4
16384,0.45666074752807617,4,0.0208,5497280.0,16760,[2600, 0, 14160, 0],249,[156, 0, 93, 0],5
16384,0.45551443099975586,4,0.0207,5497280.0,16760,[2600, 0, 14160, 0],249,[156, 0, 93, 0],6
16384,0.4563164710998535,4,0.0204,5497280.0,16760,[2600, 0, 14160, 0],249,[156, 0, 93, 0],7
16384,0.45690417289733887,4,0.0205,5497280.0,16760,[2600, 0, 14160, 0],249,[156, 0, 93, 0],8
16384,0.4571056365966797,4,0.0234,5497280.0,16760,[2600, 0, 14160, 0],249,[156, 0, 93, 0],9
16384,0.4209904670715332,4,0.0205,5497280.0,16760,[2600, 0, 14160, 0],249,[156, 0, 93, 0],10
32768,0.4334423542022705,4,0.0206,10994560.0,16760,[2600, 0, 14160, 0],249,[156, 0, 93, 0],1
32768,0.4453585147857666,4,0.0205,10994560.0,16760,[2600, 0, 14160, 0],249,[156, 0, 93, 0],2
32768,0.4534878730773926,4,0.0205,10994560.0,16760,[2600, 0, 14160, 0],249,[156, 0, 93, 0],3
32768,0.4383234977722168,4,0.0206,10994560.0,16760,[2600, 0, 14160, 0],249,[156, 0, 93, 0],4
32768,0.4590892791748047,4,0.0205,10994560.0,16760,[2600, 0, 14160, 0],249,[156, 0, 93, 0],5
32768,0.46265506744384766,4,0.0207,10994560.0,16760,[2600, 0, 14160, 0],249,[156, 0, 93, 0],6
32768,0.4565284252166748,4,0.0207,10994560.0,16760,[2600, 0, 14160, 0],249,[156, 0, 93, 0],7
32768,0.4091055393218994,4,0.0209,10994560.0,16760,[2600, 0, 14160, 0],249,[156, 0, 93, 0],8
32768,0.4661688804626465,4,0.0207,10994560.0,16760,[2600, 0, 14160, 0],249,[156, 0, 93, 0],9
32768,0.4140341281890869,4,0.0208,10994560.0,16760,[2600, 0, 14160, 0],249,[156, 0, 93, 0],10
65536,0.41712474822998047,4,0.0205,21972360.0,16760,[2600, 0, 14160, 0],249,[156, 0, 93, 0],1
65536,0.4532191753387451,4,0.0205,21972360.0,16760,[2600, 0, 14160, 0],249,[156, 0, 93, 0],2
65536,0.45439910888671875,4,0.0205,21972360.0,16760,[2600, 0, 14160, 0],249,[156, 0, 93, 0],3
65536,0.4593229293823242,4,0.0205,21972360.0,16760,[2600, 0, 14160, 0],249,[156, 0, 93, 0],4
65536,0.4538915157318115,4,0.0207,21972360.0,16760,[2600, 0, 14160, 0],249,[156, 0, 93, 0],5
65536,0.44895482063293457,4,0.0205,21972360.0,16760,[2600, 0, 14160, 0],249,[156, 0, 93, 0],6
65536,0.4560835361480713,4,0.0207,21972360.0,16760,[2600, 0, 14160, 0],249,[156, 0, 93, 0],7
65536,0.4771885871887207,4,0.0206,21972360.0,16760,[2600, 0, 14160, 0],249,[156, 0, 93, 0],8
65536,0.4638092517852783,4,0.0206,21972360.0,16760,[2600, 0, 14160, 0],249,[156, 0, 93, 0],9
65536,0.464832067489624,4,0.0207,21972360.0,16760,[2600, 0, 14160, 0],249,[156, 0, 93, 0],10
131072,0.43888282775878906,4,0.0206,43944720.0,16760,[2600, 0, 14160, 0],249,[156, 0, 93, 0],1
131072,0.45668792724609375,4,0.0206,43944720.0,16760,[2600, 0, 14160, 0],249,[156, 0, 93, 0],2
131072,0.43451476097106934,4,0.0205,43944720.0,16760,[2600, 0, 14160, 0],249,[156, 0, 93, 0],3
131072,0.4141862392425537,4,0.0207,43944720.0,16760,[2600, 0, 14160, 0],249,[156, 0, 93, 0],4
131072,0.43785834312438965,4,0.0204,43944720.0,16760,[2600, 0, 14160, 0],249,[156, 0, 93, 0],5
131072,0.45740461349487305,4,0.0204,43944720.0,16760,[2600, 0, 14160, 0],249,[156, 0, 93, 0],6
131072,0.4555494785308838,4,0.0205,43944720.0,16760,[2600, 0, 14160, 0],249,[156, 0, 93, 0],7
131072,0.4286012649536133,4,0.0206,43944720.0,16760,[2600, 0, 14160, 0],249,[156, 0, 93, 0],8
131072,0.45836758613586426,4,0.0205,43944720.0,16760,[2600, 0, 14160, 0],249,[156, 0, 93, 0],9
131072,0.4555072784423828,4,0.0205,43944720.0,16760,[2600, 0, 14160, 0],249,[156, 0, 93, 0],10
