all_requests,computing_time,solver_status,solve_time,objective_value,all_emissions,slot_emissions,all_errors,slot_errors,iteration
65536,0.5555782318115234,4,0.0935,21733280.0,66260,[10100, 0, 56160, 0],999,[606, 0, 393, 0],7
65536,0.5676155090332031,4,0.0935,21733280.0,66260,[10100, 0, 56160, 0],999,[606, 0, 393, 0],8
65536,0.5709092617034912,4,0.0947,21733280.0,66260,[10100, 0, 56160, 0],999,[606, 0, 393, 0],9
65536,0.5876612663269043,4,0.0944,21733280.0,66260,[10100, 0, 56160, 0],999,[606, 0, 393, 0],10
131072,0.5292994976043701,4,0.0941,43466560.0,66260,[10100, 0, 56160, 0],999,[606, 0, 393, 0],1
131072,0.5729889869689941,4,0.0956,43466560.0,66260,[10100, 0, 56160, 0],999,[606, 0, 393, 0],2
131072,0.5756630897521973,4,0.0955,43466560.0,66260,[10100, 0, 56160, 0],999,[606, 0, 393, 0],3
131072,0.5764248371124268,4,0.0949,43466560.0,66260,[10100, 0, 56160, 0],999,[606, 0, 393, 0],4
131072,0.5759646892547607,4,0.0953,43466560.0,66260,[10100, 0, 56160, 0],999,[606, 0, 393, 0],5
131072,0.5729861259460449,4,0.0952,43466560.0,66260,[10100, 0, 56160, 0],999,[606, 0, 393, 0],6
131072,0.5799870491027832,4,0.0994,43466560.0,66260,[10100, 0, 56160, 0],999,[606, 0, 393, 0],7
131072,0.5894389152526855,4,0.0982,43466560.0,66260,[10100, 0, 56160, 0],999,[606, 0, 393, 0],8
131072,0.5831725597381592,4,0.098,43466560.0,66260,[10100, 0, 56160, 0],999,[606, 0, 393, 0],9
131072,0.5795764923095703,4,0.0935,43466560.0,66260,[10100, 0, 56160, 0],999,[606, 0, 393, 0],10
